nomor_masuk,tanggal_masuk,nama_barang,kuantum_masuk,Bulan_masuk,nomor_jual,tanggal_jual,nama_pembeli,kuantum_jual,nominal,Bulan_jual,Hari
30,2020-11-12,MIGOR,1500,2020-11,415,2020-06-04,SAHABAT ANDA,180,2223000,2020-06,Thursday
30,2020-11-12,MIGOR,1500,2020-11,445,2020-06-10,TOKO SYUHAINI,120,1482000,2020-06,Wednesday
30,2020-11-12,MIGOR,1500,2020-11,450,2020-06-10,TOKO YOGI,132,1630200,2020-06,Wednesday
30,2020-11-12,MIGOR,1500,2020-11,772,2020-10-15,TOKO BERKAH DUA PUTRA,300,3847800,2020-10,Thursday
30,2020-11-12,MIGOR,1500,2020-11,774,2020-10-15,TOKO MAJU TERUS,300,3847800,2020-10,Thursday
30,2020-11-12,MIGOR,1500,2020-11,776,2020-10-15,TOKO SIDAK,300,3847800,2020-10,Thursday
30,2020-11-12,MIGOR,1500,2020-11,778,2020-10-15,SAHABAT ANDA,300,3847800,2020-10,Thursday
30,2020-11-12,MIGOR,1500,2020-11,780,2020-10-16,TOKO NURFADILAH ,200,2565200,2020-10,Friday
30,2020-11-12,MIGOR,1500,2020-11,782,2020-10-16,TOKO BUNAWI ,400,5130400,2020-10,Friday
30,2020-11-12,MIGOR,1500,2020-11,789,2020-10-20,TOKO SIMON SUMARDI ,600,7695600,2020-10,Tuesday
30,2020-11-12,MIGOR,1500,2020-11,791,2020-10-20,TOKO ARI YANTO ,600,7695600,2020-10,Tuesday
30,2020-11-12,MIGOR,1500,2020-11,801,2020-10-22,TOKO MOMONG ALPINA ,600,7695600,2020-10,Thursday
30,2020-11-12,MIGOR,1500,2020-11,803,2020-10-22,TOKO EKA SAPUTRA JAYA ,360,4617360,2020-10,Thursday
30,2020-11-12,MIGOR,1500,2020-11,821,2020-11-04,TOKO BUNGUR,40,513040,2020-11,Wednesday
30,2020-11-12,MIGOR,1500,2020-11,889,2020-11-24,TOKO NURFADILAH ,60,769560,2020-11,Tuesday
30,2020-11-12,MIGOR,1500,2020-11,902,2020-12-02,TOKO BERKAH DUA PUTRA,48,615648,2020-12,Wednesday
30,2020-11-12,MIGOR,1500,2020-11,915,2020-12-07,TOKO YUSMAN DABU,144,1846944,2020-12,Monday
30,2020-11-12,MIGOR,1500,2020-11,920,2020-12-10,TOKO SIDAK,36,461736,2020-12,Thursday
30,2020-11-12,MIGOR,1500,2020-11,966,2020-12-21,TOKO BU YULI,400,5130400,2020-12,Monday
30,2020-11-12,MIGOR,1500,2020-11,973,2020-12-21,Warung Nak Zihan,80,1026080,2020-12,Monday
30,2020-11-12,MIGOR,1500,2020-11,977,2020-12-22,TOKO ADELA,60,769560,2020-12,Tuesday
30,2020-11-12,MIGOR,1500,2020-11,993,2021-01-11,SAHABAT ANDA,60,769560,2021-01,Monday
30,2020-11-12,MIGOR,1500,2020-11,1007,2021-01-18,TOKO BERKAH DUA PUTRA,108,1385208,2021-01,Monday
30,2020-11-12,MIGOR,1500,2020-11,1012,2021-01-22,TOKO DWI RETNO SAMUDRO,204,2616504,2021-01,Friday
30,2020-11-12,MIGOR,1500,2020-11,1016,2021-01-22,Warung Nak Zihan,204,2616504,2021-01,Friday
30,2020-11-12,MIGOR,1500,2020-11,1022,2021-01-28,TOKO BUNAWI ,96,1231296,2021-01,Thursday
30,2020-11-12,MIGOR,1500,2020-11,1023,2021-02-01,TOKO NURFADILAH ,1008,12928608,2021-02,Monday
30,2020-11-12,MIGOR,1500,2020-11,1027,2021-02-02,TOKO JERORA JAYA,960,12312960,2021-02,Tuesday
30,2020-11-12,MIGOR,1500,2020-11,1028,2021-02-03,TOKO YUSMAN DABU,1200,15391200,2021-02,Wednesday
30,2020-11-12,MIGOR,1500,2020-11,1031,2021-02-05,TOKO BERKAH DUA PUTRA,832,10671232,2021-02,Friday
30,2020-11-12,MIGOR,1500,2020-11,1142,2021-01-11,SAHABAT ANDA,60,769560,2021-01,Monday
30,2020-11-12,MIGOR,1500,2020-11,1157,2021-01-18,TOKO BERKAH DUA PUTRA,108,1385208,2021-01,Monday
30,2020-11-12,MIGOR,1500,2020-11,1161,2021-01-22,TOKO DWI RETNO SAMUDRO,204,2616504,2021-01,Friday
30,2020-11-12,MIGOR,1500,2020-11,1162,2021-01-22,Warung Nak Zihan,204,2616504,2021-01,Friday
30,2020-11-12,MIGOR,1500,2020-11,1171,2021-01-28,TOKO BUNAWI ,96,1231296,2021-01,Thursday
30,2020-11-12,MIGOR,1500,2020-11,1172,2021-02-01,TOKO NURFADILAH ,1008,12928608,2021-02,Monday
30,2020-11-12,MIGOR,1500,2020-11,1175,2021-02-02,TOKO JERORA JAYA,960,12312960,2021-02,Tuesday
30,2020-11-12,MIGOR,1500,2020-11,1177,2021-02-03,TOKO YUSMAN DABU,1200,15391200,2021-02,Wednesday
30,2020-11-12,MIGOR,1500,2020-11,1181,2021-02-05,TOKO BERKAH DUA PUTRA,832,10671232,2021-02,Friday
56,2021-01-06,MIGOR,4000,2021-01,4,2020-01-02,TOKO APRILIA SUKRISNI,408,4855200,2020-01,Thursday
56,2021-01-06,MIGOR,4000,2021-01,10,2020-01-03,KOPERASI BRI MELAWI,204,2427600,2020-01,Friday
56,2021-01-06,MIGOR,4000,2021-01,42,2020-01-10,Warung Nak Zihan,84,999600,2020-01,Friday
56,2021-01-06,MIGOR,4000,2021-01,99,2020-02-03,TOKO DARKUM KOPERASI DISPERINDAG ,132,1570800,2020-02,Monday
56,2021-01-06,MIGOR,4000,2021-01,135,2020-02-11,TOKO RIZKI SAKYAH,60,714000,2020-02,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,167,2020-02-25,TOKO BERKAT USAHA,108,1285200,2020-02,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,171,2020-02-25,TOKO SILVIANA ,84,999600,2020-02,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,192,2020-02-27,TOKO BU YULI,120,1428000,2020-02,Thursday
56,2021-01-06,MIGOR,4000,2021-01,197,2020-03-03,TOKO SIDAK,144,1713600,2020-03,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,208,2020-03-06,TOKO MAJU TERUS,72,856800,2020-03,Friday
56,2021-01-06,MIGOR,4000,2021-01,226,2020-03-11,Warung Nak Zihan,84,999600,2020-03,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,229,2020-03-11,TOKO ABANG HERIYANSYAH ,300,3570000,2020-03,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,242,2020-03-17,TOKO AQIL,360,4284000,2020-03,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,245,2020-03-17,TOKO SIGID PAMBUDI ,432,5140800,2020-03,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,269,2020-03-24,TOKO BUNAWI ,504,5997600,2020-03,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,272,2020-03-24,TOKO NURFADILAH ,504,5997600,2020-03,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,292,2020-04-14,TOKO HIDAYAH,120,1482000,2020-04,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,296,2020-04-14,TOKO ABANG HERIYANSYAH ,984,12152400,2020-04,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,310,2020-04-16,KOPERASI BRI MELAWI,250,3087500,2020-04,Thursday
56,2021-01-06,MIGOR,4000,2021-01,320,2020-04-20,TOKO RIZKI SAKYAH,72,889200,2020-04,Monday
56,2021-01-06,MIGOR,4000,2021-01,325,2020-04-20,TOKO YOGI,74,913900,2020-04,Monday
56,2021-01-06,MIGOR,4000,2021-01,345,2020-04-28,TOKO DARKUM KOPERASI DISPERINDAG ,480,5928000,2020-04,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,349,2020-04-28,TOKO BERKAH DUA PUTRA,420,5187000,2020-04,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,352,2020-04-28,TOKO EKA SAPUTRA JAYA ,900,11115000,2020-04,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,364,2020-05-13,TOKO NURDIAH ,240,2964000,2020-05,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,366,2020-05-13,TOKO MUHAMMAD JUMADI ,192,2371200,2020-05,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,368,2020-05-13,TOKO DWIANA MARYATI ,180,2223000,2020-05,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,370,2020-05-14,TOKO SIMON SUMARDI ,300,3705000,2020-05,Thursday
56,2021-01-06,MIGOR,4000,2021-01,372,2020-05-14,TOKO JANUR SAPUTRA ,480,5928000,2020-05,Thursday
56,2021-01-06,MIGOR,4000,2021-01,374,2020-05-14,TOKO MOMONG ALPINA ,412,5088200,2020-05,Thursday
56,2021-01-06,MIGOR,4000,2021-01,403,2020-06-04,TOKO NURDIAH ,240,2964000,2020-06,Thursday
56,2021-01-06,MIGOR,4000,2021-01,409,2020-06-04,TOKO ABANG HERIYANSYAH ,600,7410000,2020-06,Thursday
56,2021-01-06,MIGOR,4000,2021-01,415,2020-06-04,SAHABAT ANDA,180,2223000,2020-06,Thursday
56,2021-01-06,MIGOR,4000,2021-01,445,2020-06-10,TOKO SYUHAINI,120,1482000,2020-06,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,450,2020-06-10,TOKO YOGI,132,1630200,2020-06,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,772,2020-10-15,TOKO BERKAH DUA PUTRA,300,3847800,2020-10,Thursday
56,2021-01-06,MIGOR,4000,2021-01,774,2020-10-15,TOKO MAJU TERUS,300,3847800,2020-10,Thursday
56,2021-01-06,MIGOR,4000,2021-01,776,2020-10-15,TOKO SIDAK,300,3847800,2020-10,Thursday
56,2021-01-06,MIGOR,4000,2021-01,778,2020-10-15,SAHABAT ANDA,300,3847800,2020-10,Thursday
56,2021-01-06,MIGOR,4000,2021-01,780,2020-10-16,TOKO NURFADILAH ,200,2565200,2020-10,Friday
56,2021-01-06,MIGOR,4000,2021-01,782,2020-10-16,TOKO BUNAWI ,400,5130400,2020-10,Friday
56,2021-01-06,MIGOR,4000,2021-01,789,2020-10-20,TOKO SIMON SUMARDI ,600,7695600,2020-10,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,791,2020-10-20,TOKO ARI YANTO ,600,7695600,2020-10,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,801,2020-10-22,TOKO MOMONG ALPINA ,600,7695600,2020-10,Thursday
56,2021-01-06,MIGOR,4000,2021-01,803,2020-10-22,TOKO EKA SAPUTRA JAYA ,360,4617360,2020-10,Thursday
56,2021-01-06,MIGOR,4000,2021-01,821,2020-11-04,TOKO BUNGUR,40,513040,2020-11,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,889,2020-11-24,TOKO NURFADILAH ,60,769560,2020-11,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,902,2020-12-02,TOKO BERKAH DUA PUTRA,48,615648,2020-12,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,915,2020-12-07,TOKO YUSMAN DABU,144,1846944,2020-12,Monday
56,2021-01-06,MIGOR,4000,2021-01,920,2020-12-10,TOKO SIDAK,36,461736,2020-12,Thursday
56,2021-01-06,MIGOR,4000,2021-01,966,2020-12-21,TOKO BU YULI,400,5130400,2020-12,Monday
56,2021-01-06,MIGOR,4000,2021-01,973,2020-12-21,Warung Nak Zihan,80,1026080,2020-12,Monday
56,2021-01-06,MIGOR,4000,2021-01,977,2020-12-22,TOKO ADELA,60,769560,2020-12,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,993,2021-01-11,SAHABAT ANDA,60,769560,2021-01,Monday
56,2021-01-06,MIGOR,4000,2021-01,1007,2021-01-18,TOKO BERKAH DUA PUTRA,108,1385208,2021-01,Monday
56,2021-01-06,MIGOR,4000,2021-01,1012,2021-01-22,TOKO DWI RETNO SAMUDRO,204,2616504,2021-01,Friday
56,2021-01-06,MIGOR,4000,2021-01,1016,2021-01-22,Warung Nak Zihan,204,2616504,2021-01,Friday
56,2021-01-06,MIGOR,4000,2021-01,1022,2021-01-28,TOKO BUNAWI ,96,1231296,2021-01,Thursday
56,2021-01-06,MIGOR,4000,2021-01,1023,2021-02-01,TOKO NURFADILAH ,1008,12928608,2021-02,Monday
56,2021-01-06,MIGOR,4000,2021-01,1027,2021-02-02,TOKO JERORA JAYA,960,12312960,2021-02,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,1028,2021-02-03,TOKO YUSMAN DABU,1200,15391200,2021-02,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,1031,2021-02-05,TOKO BERKAH DUA PUTRA,832,10671232,2021-02,Friday
56,2021-01-06,MIGOR,4000,2021-01,1142,2021-01-11,SAHABAT ANDA,60,769560,2021-01,Monday
56,2021-01-06,MIGOR,4000,2021-01,1157,2021-01-18,TOKO BERKAH DUA PUTRA,108,1385208,2021-01,Monday
56,2021-01-06,MIGOR,4000,2021-01,1161,2021-01-22,TOKO DWI RETNO SAMUDRO,204,2616504,2021-01,Friday
56,2021-01-06,MIGOR,4000,2021-01,1162,2021-01-22,Warung Nak Zihan,204,2616504,2021-01,Friday
56,2021-01-06,MIGOR,4000,2021-01,1171,2021-01-28,TOKO BUNAWI ,96,1231296,2021-01,Thursday
56,2021-01-06,MIGOR,4000,2021-01,1172,2021-02-01,TOKO NURFADILAH ,1008,12928608,2021-02,Monday
56,2021-01-06,MIGOR,4000,2021-01,1175,2021-02-02,TOKO JERORA JAYA,960,12312960,2021-02,Tuesday
56,2021-01-06,MIGOR,4000,2021-01,1177,2021-02-03,TOKO YUSMAN DABU,1200,15391200,2021-02,Wednesday
56,2021-01-06,MIGOR,4000,2021-01,1181,2021-02-05,TOKO BERKAH DUA PUTRA,832,10671232,2021-02,Friday
62,2020-01-10,MIGOR,16148,2020-01,4,2020-01-02,TOKO APRILIA SUKRISNI,408,4855200,2020-01,Thursday
62,2020-01-10,MIGOR,16148,2020-01,10,2020-01-03,KOPERASI BRI MELAWI,204,2427600,2020-01,Friday
62,2020-01-10,MIGOR,16148,2020-01,42,2020-01-10,Warung Nak Zihan,84,999600,2020-01,Friday
62,2020-01-10,MIGOR,16148,2020-01,99,2020-02-03,TOKO DARKUM KOPERASI DISPERINDAG ,132,1570800,2020-02,Monday
62,2020-01-10,MIGOR,16148,2020-01,135,2020-02-11,TOKO RIZKI SAKYAH,60,714000,2020-02,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,167,2020-02-25,TOKO BERKAT USAHA,108,1285200,2020-02,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,171,2020-02-25,TOKO SILVIANA ,84,999600,2020-02,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,192,2020-02-27,TOKO BU YULI,120,1428000,2020-02,Thursday
62,2020-01-10,MIGOR,16148,2020-01,197,2020-03-03,TOKO SIDAK,144,1713600,2020-03,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,208,2020-03-06,TOKO MAJU TERUS,72,856800,2020-03,Friday
62,2020-01-10,MIGOR,16148,2020-01,226,2020-03-11,Warung Nak Zihan,84,999600,2020-03,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,229,2020-03-11,TOKO ABANG HERIYANSYAH ,300,3570000,2020-03,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,242,2020-03-17,TOKO AQIL,360,4284000,2020-03,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,245,2020-03-17,TOKO SIGID PAMBUDI ,432,5140800,2020-03,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,269,2020-03-24,TOKO BUNAWI ,504,5997600,2020-03,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,272,2020-03-24,TOKO NURFADILAH ,504,5997600,2020-03,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,292,2020-04-14,TOKO HIDAYAH,120,1482000,2020-04,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,296,2020-04-14,TOKO ABANG HERIYANSYAH ,984,12152400,2020-04,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,310,2020-04-16,KOPERASI BRI MELAWI,250,3087500,2020-04,Thursday
62,2020-01-10,MIGOR,16148,2020-01,320,2020-04-20,TOKO RIZKI SAKYAH,72,889200,2020-04,Monday
62,2020-01-10,MIGOR,16148,2020-01,325,2020-04-20,TOKO YOGI,74,913900,2020-04,Monday
62,2020-01-10,MIGOR,16148,2020-01,345,2020-04-28,TOKO DARKUM KOPERASI DISPERINDAG ,480,5928000,2020-04,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,349,2020-04-28,TOKO BERKAH DUA PUTRA,420,5187000,2020-04,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,352,2020-04-28,TOKO EKA SAPUTRA JAYA ,900,11115000,2020-04,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,364,2020-05-13,TOKO NURDIAH ,240,2964000,2020-05,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,366,2020-05-13,TOKO MUHAMMAD JUMADI ,192,2371200,2020-05,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,368,2020-05-13,TOKO DWIANA MARYATI ,180,2223000,2020-05,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,370,2020-05-14,TOKO SIMON SUMARDI ,300,3705000,2020-05,Thursday
62,2020-01-10,MIGOR,16148,2020-01,372,2020-05-14,TOKO JANUR SAPUTRA ,480,5928000,2020-05,Thursday
62,2020-01-10,MIGOR,16148,2020-01,374,2020-05-14,TOKO MOMONG ALPINA ,412,5088200,2020-05,Thursday
62,2020-01-10,MIGOR,16148,2020-01,403,2020-06-04,TOKO NURDIAH ,240,2964000,2020-06,Thursday
62,2020-01-10,MIGOR,16148,2020-01,409,2020-06-04,TOKO ABANG HERIYANSYAH ,600,7410000,2020-06,Thursday
62,2020-01-10,MIGOR,16148,2020-01,415,2020-06-04,SAHABAT ANDA,180,2223000,2020-06,Thursday
62,2020-01-10,MIGOR,16148,2020-01,445,2020-06-10,TOKO SYUHAINI,120,1482000,2020-06,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,450,2020-06-10,TOKO YOGI,132,1630200,2020-06,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,772,2020-10-15,TOKO BERKAH DUA PUTRA,300,3847800,2020-10,Thursday
62,2020-01-10,MIGOR,16148,2020-01,774,2020-10-15,TOKO MAJU TERUS,300,3847800,2020-10,Thursday
62,2020-01-10,MIGOR,16148,2020-01,776,2020-10-15,TOKO SIDAK,300,3847800,2020-10,Thursday
62,2020-01-10,MIGOR,16148,2020-01,778,2020-10-15,SAHABAT ANDA,300,3847800,2020-10,Thursday
62,2020-01-10,MIGOR,16148,2020-01,780,2020-10-16,TOKO NURFADILAH ,200,2565200,2020-10,Friday
62,2020-01-10,MIGOR,16148,2020-01,782,2020-10-16,TOKO BUNAWI ,400,5130400,2020-10,Friday
62,2020-01-10,MIGOR,16148,2020-01,789,2020-10-20,TOKO SIMON SUMARDI ,600,7695600,2020-10,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,791,2020-10-20,TOKO ARI YANTO ,600,7695600,2020-10,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,801,2020-10-22,TOKO MOMONG ALPINA ,600,7695600,2020-10,Thursday
62,2020-01-10,MIGOR,16148,2020-01,803,2020-10-22,TOKO EKA SAPUTRA JAYA ,360,4617360,2020-10,Thursday
62,2020-01-10,MIGOR,16148,2020-01,821,2020-11-04,TOKO BUNGUR,40,513040,2020-11,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,889,2020-11-24,TOKO NURFADILAH ,60,769560,2020-11,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,902,2020-12-02,TOKO BERKAH DUA PUTRA,48,615648,2020-12,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,915,2020-12-07,TOKO YUSMAN DABU,144,1846944,2020-12,Monday
62,2020-01-10,MIGOR,16148,2020-01,920,2020-12-10,TOKO SIDAK,36,461736,2020-12,Thursday
62,2020-01-10,MIGOR,16148,2020-01,966,2020-12-21,TOKO BU YULI,400,5130400,2020-12,Monday
62,2020-01-10,MIGOR,16148,2020-01,973,2020-12-21,Warung Nak Zihan,80,1026080,2020-12,Monday
62,2020-01-10,MIGOR,16148,2020-01,977,2020-12-22,TOKO ADELA,60,769560,2020-12,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,993,2021-01-11,SAHABAT ANDA,60,769560,2021-01,Monday
62,2020-01-10,MIGOR,16148,2020-01,1007,2021-01-18,TOKO BERKAH DUA PUTRA,108,1385208,2021-01,Monday
62,2020-01-10,MIGOR,16148,2020-01,1012,2021-01-22,TOKO DWI RETNO SAMUDRO,204,2616504,2021-01,Friday
62,2020-01-10,MIGOR,16148,2020-01,1016,2021-01-22,Warung Nak Zihan,204,2616504,2021-01,Friday
62,2020-01-10,MIGOR,16148,2020-01,1022,2021-01-28,TOKO BUNAWI ,96,1231296,2021-01,Thursday
62,2020-01-10,MIGOR,16148,2020-01,1023,2021-02-01,TOKO NURFADILAH ,1008,12928608,2021-02,Monday
62,2020-01-10,MIGOR,16148,2020-01,1027,2021-02-02,TOKO JERORA JAYA,960,12312960,2021-02,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,1028,2021-02-03,TOKO YUSMAN DABU,1200,15391200,2021-02,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,1031,2021-02-05,TOKO BERKAH DUA PUTRA,832,10671232,2021-02,Friday
62,2020-01-10,MIGOR,16148,2020-01,1142,2021-01-11,SAHABAT ANDA,60,769560,2021-01,Monday
62,2020-01-10,MIGOR,16148,2020-01,1157,2021-01-18,TOKO BERKAH DUA PUTRA,108,1385208,2021-01,Monday
62,2020-01-10,MIGOR,16148,2020-01,1161,2021-01-22,TOKO DWI RETNO SAMUDRO,204,2616504,2021-01,Friday
62,2020-01-10,MIGOR,16148,2020-01,1162,2021-01-22,Warung Nak Zihan,204,2616504,2021-01,Friday
62,2020-01-10,MIGOR,16148,2020-01,1171,2021-01-28,TOKO BUNAWI ,96,1231296,2021-01,Thursday
62,2020-01-10,MIGOR,16148,2020-01,1172,2021-02-01,TOKO NURFADILAH ,1008,12928608,2021-02,Monday
62,2020-01-10,MIGOR,16148,2020-01,1175,2021-02-02,TOKO JERORA JAYA,960,12312960,2021-02,Tuesday
62,2020-01-10,MIGOR,16148,2020-01,1177,2021-02-03,TOKO YUSMAN DABU,1200,15391200,2021-02,Wednesday
62,2020-01-10,MIGOR,16148,2020-01,1181,2021-02-05,TOKO BERKAH DUA PUTRA,832,10671232,2021-02,Friday
31,2020-05-11,TEPUNG,1000,2020-05,5,2020-01-02,TOKO APRILIA SUKRISNI,140,1162000,2020-01,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,11,2020-01-03,KOPERASI BRI MELAWI,200,1660000,2020-01,Friday
31,2020-05-11,TEPUNG,1000,2020-05,43,2020-01-10,Warung Nak Zihan,60,498000,2020-01,Friday
31,2020-05-11,TEPUNG,1000,2020-05,60,2020-01-20,SAHABAT ANDA,60,498000,2020-01,Monday
31,2020-05-11,TEPUNG,1000,2020-05,63,2020-01-20,TOKO AQIL,40,332000,2020-01,Monday
31,2020-05-11,TEPUNG,1000,2020-05,100,2020-02-03,TOKO DARKUM KOPERASI DISPERINDAG ,40,332000,2020-02,Monday
31,2020-05-11,TEPUNG,1000,2020-05,136,2020-02-11,TOKO RIZKI SAKYAH,20,166000,2020-02,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,168,2020-02-25,TOKO BERKAT USAHA,80,664000,2020-02,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,172,2020-02-25,TOKO SILVIANA ,40,332000,2020-02,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,193,2020-02-27,TOKO BU YULI,100,830000,2020-02,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,209,2020-03-06,TOKO MAJU TERUS,40,332000,2020-03,Friday
31,2020-05-11,TEPUNG,1000,2020-05,227,2020-03-11,Warung Nak Zihan,40,332000,2020-03,Wednesday
31,2020-05-11,TEPUNG,1000,2020-05,232,2020-03-12,SAHABAT ANDA,140,1162000,2020-03,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,293,2020-04-14,TOKO HIDAYAH,140,1120000,2020-04,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,297,2020-04-14,TOKO ABANG HERIYANSYAH ,160,1280000,2020-04,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,321,2020-04-20,TOKO RIZKI SAKYAH,120,960000,2020-04,Monday
31,2020-05-11,TEPUNG,1000,2020-05,326,2020-04-20,TOKO YOGI,330,2640000,2020-04,Monday
31,2020-05-11,TEPUNG,1000,2020-05,346,2020-04-28,TOKO DARKUM KOPERASI DISPERINDAG ,240,1920000,2020-04,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,350,2020-04-28,TOKO BERKAH DUA PUTRA,60,480000,2020-04,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,353,2020-04-28,TOKO EKA SAPUTRA JAYA ,450,3600000,2020-04,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,365,2020-05-13,TOKO NURDIAH ,80,640000,2020-05,Wednesday
31,2020-05-11,TEPUNG,1000,2020-05,367,2020-05-13,TOKO MUHAMMAD JUMADI ,60,480000,2020-05,Wednesday
31,2020-05-11,TEPUNG,1000,2020-05,369,2020-05-13,TOKO DWIANA MARYATI ,60,480000,2020-05,Wednesday
31,2020-05-11,TEPUNG,1000,2020-05,371,2020-05-14,TOKO SIMON SUMARDI ,100,800000,2020-05,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,373,2020-05-14,TOKO JANUR SAPUTRA ,100,800000,2020-05,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,375,2020-05-14,TOKO MOMONG ALPINA ,100,800000,2020-05,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,404,2020-06-04,TOKO NURDIAH ,60,480000,2020-06,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,410,2020-06-04,TOKO ABANG HERIYANSYAH ,300,2400000,2020-06,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,416,2020-06-04,SAHABAT ANDA,160,1280000,2020-06,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,446,2020-06-10,TOKO SYUHAINI,100,800000,2020-06,Wednesday
31,2020-05-11,TEPUNG,1000,2020-05,451,2020-06-10,TOKO YOGI,160,1280000,2020-06,Wednesday
31,2020-05-11,TEPUNG,1000,2020-05,462,2020-06-19,TOKO RIZKI SAKYAH,40,320000,2020-06,Friday
31,2020-05-11,TEPUNG,1000,2020-05,465,2020-06-19,SAHABAT ANDA,80,640000,2020-06,Friday
31,2020-05-11,TEPUNG,1000,2020-05,468,2020-06-19,TOKO DARKUM KOPERASI DISPERINDAG ,100,800000,2020-06,Friday
31,2020-05-11,TEPUNG,1000,2020-05,597,2020-07-28,TOKO BERKAH DUA PUTRA,200,1600000,2020-07,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,600,2020-08-04,TOKO APO,700,5600000,2020-08,Tuesday
31,2020-05-11,TEPUNG,1000,2020-05,634,2020-08-12,SAHABAT ANDA,80,666080,2020-08,Wednesday
31,2020-05-11,TEPUNG,1000,2020-05,649,2020-08-24,TOKO SIDAK,20,166520,2020-08,Monday
31,2020-05-11,TEPUNG,1000,2020-05,773,2020-10-15,TOKO BERKAH DUA PUTRA,100,832600,2020-10,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,775,2020-10-15,TOKO MAJU TERUS,100,832600,2020-10,Thursday
31,2020-05-11,TEPUNG,1000,2020-05,777,2020-10-15,TOKO SIDAK,100,832600,2020-10,Thursday
